@relation spanish

@attribute one {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute two {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute thr {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute fou {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute fiv {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute six {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute sev {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute eig {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute nin {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute ten {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute ele {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute twe {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}

@attribute class {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}


@data
e,n,v,i,a,b,l,e,_,_,_,_,v
e,n,v,i,o,u,s,_,_,_,_,_,v
e,n,v,i,r,o,n,m,e,n,t,_,t
e,n,v,y,_,_,_,_,_,_,_,_,v
e,p,i,s,o,d,e,_,_,_,_,_,i
e,q,u,a,l,_,_,_,_,_,_,_,u
e,q,u,a,l,i,t,y,_,_,_,_,u
e,q,u,a,t,o,r,_,_,_,_,_,u
e,q,u,i,p,m,e,n,t,_,_,_,u
e,r,a,s,e,_,_,_,_,_,_,_,r
e,r,a,s,e,r,_,_,_,_,_,_,m
e,r,r,o,r,_,_,_,_,_,_,_,r
e,s,c,a,l,a,t,o,r,_,_,_,c
e,s,c,a,p,e,_,_,_,_,_,_,c
e,s,p,e,c,i,a,l,l,y,_,_,p
e,s,p,i,o,n,a,g,e,_,_,_,p
e,s,s,e,n,t,i,a,l,_,_,_,p
e,s,t,i,m,a,t,e,_,_,_,_,t
e,u,r,o,p,e,_,_,_,_,_,_,r
e,v,a,l,u,a,t,i,o,n,_,_,a
e,v,e,n,_,_,_,_,_,_,_,_,n
e,v,e,n,i,n,g,_,_,_,_,_,r
e,v,e,n,t,_,_,_,_,_,_,_,o
e,v,e,r,y,_,_,_,_,_,_,_,d
e,v,e,r,y,b,o,d,y,_,_,_,d
e,v,e,r,y,d,a,y,_,_,_,_,_
e,v,e,r,y,t,h,i,n,g,_,_,d
e,v,e,r,y,w,h,e,r,e,_,_,_
e,v,i,l,_,_,_,_,_,_,_,_,l
e,x,a,c,t,_,_,_,_,_,_,_,a
e,x,a,c,t,l,y,_,_,_,_,_,a
e,x,a,g,g,e,r,a,t,e,_,_,a
e,x,a,m,_,_,_,_,_,_,_,_,a
e,x,a,m,i,n,e,_,_,_,_,_,a
e,x,a,m,p,l,e,_,_,_,_,_,r
e,x,c,e,e,d,_,_,_,_,_,_,c
e,x,c,e,l,l,e,n,t,_,_,_,c
e,x,c,e,p,t,_,_,_,_,_,_,c
e,x,c,e,p,t,i,o,n,_,_,_,c
e,x,c,e,s,s,_,_,_,_,_,_,c
e,x,c,h,a,n,g,e,_,_,_,_,t
e,x,c,i,t,e,d,_,_,_,_,_,o
e,x,c,i,t,e,d,_,_,_,_,_,o
e,x,c,i,t,i,n,g,_,_,_,_,o
e,x,c,l,u,d,e,_,_,_,_,_,c
e,x,c,u,r,s,i,o,n,_,_,_,c
e,x,c,u,s,e,_,_,_,_,_,_,r
e,x,e,r,c,i,s,e,_,_,_,_,e
e,x,h,a,u,s,t,e,d,_,_,_,y
e,x,h,i,b,i,t,i,o,n,_,_,p
e,x,i,s,t,_,_,_,_,_,_,_,i
e,x,i,t,_,_,_,_,_,_,_,_,l
e,x,p,e,c,t,_,_,_,_,_,_,p
e,x,p,e,n,s,e,s,_,_,_,_,s
e,x,p,e,n,s,i,v,e,_,_,_,r
e,x,p,e,r,i,e,n,c,e,_,_,p
e,x,p,e,r,i,m,e,n,t,_,_,p
e,x,p,e,r,t,_,_,_,_,_,_,p
e,x,p,i,r,e,_,_,_,_,_,_,d
e,x,p,l,a,i,n,_,_,_,_,_,p
e,x,p,l,o,d,e,_,_,_,_,_,p
e,x,p,l,o,i,t,_,_,_,_,_,p
e,x,p,l,o,r,e,_,_,_,_,_,p
e,x,p,l,o,s,i,o,n,_,_,_,p
e,x,p,l,o,s,i,v,e,s,_,_,p
e,x,p,o,r,t,_,_,_,_,_,_,p
e,x,p,r,e,s,s,_,_,_,_,_,p
e,x,p,r,e,s,s,_,_,_,_,_,p
e,x,t,e,n,d,_,_,_,_,_,_,o
e,x,t,e,n,s,i,o,n,_,_,_,t
e,x,t,e,r,i,o,r,_,_,_,_,t
e,x,t,i,n,c,t,_,_,_,_,_,t
e,x,t,r,a,_,_,_,_,_,_,_,_
e,x,t,r,a,c,t,_,_,_,_,_,t
e,x,t,r,e,m,e,l,y,_,_,_,t
e,x,t,r,e,m,i,s,t,_,_,_,t
e,y,e,_,_,_,_,_,_,_,_,_,o
e,y,e,b,r,o,w,_,_,_,_,_,j
e,y,e,l,a,s,h,e,s,_,_,_,s
f,a,b,r,i,c,_,_,_,_,_,_,l
f,a,c,e,_,_,_,_,_,_,_,_,r
f,a,c,t,o,r,y,_,_,_,_,_,b
f,a,d,e,d,_,_,_,_,_,_,_,s
f,a,i,l,_,_,_,_,_,_,_,_,a
f,a,i,l,u,r,e,_,_,_,_,_,l
f,a,i,n,t,_,_,_,_,_,_,_,s
f,a,i,n,t,e,d,_,_,_,_,_,s
f,a,i,r,_,_,_,_,_,_,_,_,b
f,a,i,r,_,_,_,_,_,_,_,_,r
f,a,i,t,h,f,u,l,_,_,_,_,e
f,a,k,e,_,_,_,_,_,_,_,_,l
f,a,l,l,_,_,_,_,_,_,_,_,e
f,a,l,s,e,_,_,_,_,_,_,_,l
f,a,m,i,l,i,a,r,_,_,_,_,m
f,a,m,i,l,y,_,_,_,_,_,_,m
f,a,m,o,u,s,_,_,_,_,_,_,m
f,a,n,_,_,_,_,_,_,_,_,_,n
f,a,n,_,_,_,_,_,_,_,_,_,i
f,a,n,t,a,s,y,_,_,_,_,_,n
f,a,r,_,_,_,_,_,_,_,_,_,j
f,a,r,_,f,r,o,m,_,_,_,_,j
f,a,r,e,_,_,_,_,_,_,_,_,e
f,a,r,m,_,_,_,_,_,_,_,_,a
f,a,r,m,e,r,_,_,_,_,_,_,a
f,a,r,t,_,_,_,_,_,_,_,_,r
f,a,s,h,i,o,n,_,_,_,_,_,d
f,a,s,h,i,o,n,a,b,l,e,_,_
f,a,s,t,_,_,_,_,_,_,_,_,p
f,a,s,t,_,_,_,_,_,_,_,_,u
f,a,s,t,_,f,o,o,d,_,_,_,m
f,a,t,_,_,_,_,_,_,_,_,_,r
f,a,t,_,_,_,_,_,_,_,_,_,a
f,a,t,e,_,_,_,_,_,_,_,_,s
f,a,t,h,e,r,_,_,_,_,_,_,d
f,a,u,c,e,t,_,_,_,_,_,_,a
f,a,u,l,t,_,_,_,_,_,_,_,f
f,a,v,o,r,_,_,_,_,_,_,_,v
f,a,v,o,r,i,t,e,_,_,_,_,v
f,a,x,_,_,_,_,_,_,_,_,_,x
f,e,a,r,_,_,_,_,_,_,_,_,e
f,e,a,r,_,_,_,_,_,_,_,_,m
f,e,a,t,h,e,r,s,_,_,_,_,u
f,e,a,t,u,r,e,_,_,_,_,_,r
f,e,b,r,u,a,r,y,_,_,_,_,b
f,e,d,_,u,p,_,_,_,_,_,_,r
f,e,e,_,_,_,_,_,_,_,_,_,n
f,e,e,d,_,_,_,_,_,_,_,_,r
f,e,e,l,_,_,_,_,_,_,_,_,n
f,e,e,l,i,n,g,_,_,_,_,_,n
f,e,m,a,l,e,_,_,_,_,_,_,m
f,e,n,c,e,_,_,_,_,_,_,_,r
f,e,n,d,e,r,_,_,_,_,_,_,f
f,e,r,t,i,l,e,_,_,_,_,_,r
f,e,t,u,s,_,_,_,_,_,_,_,t
f,e,v,e,r,_,_,_,_,_,_,_,e
f,e,w,_,_,_,_,_,_,_,_,_,c
f,i,a,n,c,0,_,_,_,_,_,_,v
f,i,a,n,c,0,e,_,_,_,_,_,v
f,i,e,l,d,_,_,_,_,_,_,_,m
f,i,f,t,e,e,n,_,_,_,_,_,i
f,i,f,t,e,e,n,t,h,_,_,_,c
f,i,f,t,h,_,_,_,_,_,_,_,i
f,i,f,t,i,e,t,h,_,_,_,_,i
f,i,f,t,y,_,_,_,_,_,_,_,n
f,i,g,_,_,_,_,_,_,_,_,_,g
f,i,g,h,t,_,_,_,_,_,_,_,l
f,i,g,h,t,_,_,_,_,_,_,_,l
f,i,l,e,_,_,_,_,_,_,_,_,c
f,i,l,l,_,_,_,_,_,_,_,_,e
f,i,l,l,_,o,u,t,_,_,_,_,l
f,i,l,m,_,_,_,_,_,_,_,_,l
f,i,l,t,e,r,_,_,_,_,_,_,l
f,i,l,t,h,_,_,_,_,_,_,_,c
f,i,n,_,_,_,_,_,_,_,_,_,e
f,i,n,a,l,_,_,_,_,_,_,_,n
f,i,n,a,n,c,i,a,l,_,_,_,n
f,i,n,a,n,c,i,a,l,l,y,_,o
f,i,n,d,_,_,_,_,_,_,_,_,c
f,i,n,d,_,o,u,t,_,_,_,_,s
f,i,n,e,_,_,_,_,_,_,_,_,y
f,i,n,e,_,_,_,_,_,_,_,_,l
f,i,n,g,e,r,_,_,_,_,_,_,d
f,i,n,g,e,r,n,a,i,l,_,_,a
f,i,n,g,e,r,p,r,i,n,t,_,e
f,i,n,i,s,h,_,_,_,_,_,_,r
f,i,r,e,_,_,_,_,_,_,_,_,e
f,i,r,e,_,d,e,p,a,r,t,m,m
f,i,r,e,_,e,s,c,a,p,e,_,c
f,i,r,e,_,t,r,u,c,k,_,_,r
f,i,r,e,c,r,a,c,k,e,r,_,t
f,i,r,e,m,a,n,_,_,_,_,_,m
f,i,r,e,p,l,a,c,e,_,_,_,i
f,i,r,e,w,o,r,k,s,_,_,_,e
f,i,r,s,t,_,_,_,_,_,_,_,i
f,i,r,s,t,_,a,i,d,_,_,_,i
f,i,r,s,t,_,f,l,o,o,r,_,a
f,i,r,s,t,_,n,a,m,e,_,_,m
f,i,s,h,_,_,_,_,_,_,_,_,z
f,i,s,h,_,_,_,_,_,_,_,_,s
f,i,s,h,_,m,a,r,k,e,t,_,s
f,i,s,h,_,s,h,o,p,_,_,_,s
f,i,s,t,_,_,_,_,_,_,_,_,2
f,i,t,_,_,_,_,_,_,_,_,_,_
f,i,t,_,_,_,_,_,_,_,_,_,e
f,i,t,t,i,n,g,_,r,o,o,m,o
f,i,v,e,_,_,_,_,_,_,_,_,n
f,i,x,_,_,_,_,_,_,_,_,_,r
f,i,z,z,y,_,_,_,_,_,_,_,s
f,l,a,g,_,_,_,_,_,_,_,_,n
f,l,a,s,h,_,_,_,_,_,_,_,a
f,l,a,s,h,l,i,g,h,t,_,_,n
f,l,a,t,_,_,_,_,_,_,_,_,a
f,l,a,v,o,r,_,_,_,_,_,_,b
f,l,a,w,l,e,s,s,_,_,_,_,p
f,l,e,e,_,_,_,_,_,_,_,_,c
f,l,e,s,h,_,_,_,_,_,_,_,r
f,l,i,g,h,t,_,_,_,_,_,_,e
f,l,i,n,g,_,_,_,_,_,_,_,n
f,l,i,p,p,e,r,s,_,_,_,_,e
f,l,i,r,t,_,_,_,_,_,_,_,i
f,l,o,a,t,_,_,_,_,_,_,_,o
f,l,o,o,d,_,_,_,_,_,_,_,u
f,l,o,o,r,_,_,_,_,_,_,_,s
f,l,o,p,p,y,_,_,_,_,_,_,s
f,l,o,s,s,_,_,_,_,_,_,_,l
f,l,o,u,r,_,_,_,_,_,_,_,r
f,l,o,w,e,r,_,_,_,_,_,_,o
f,l,o,w,e,r,_,s,h,o,p,_,o
f,l,u,_,_,_,_,_,_,_,_,_,i
f,l,u,e,n,t,l,y,_,_,_,_,n
f,l,u,t,e,_,_,_,_,_,_,_,a
f,l,y,_,_,_,_,_,_,_,_,_,s
f,l,y,_,_,_,_,_,_,_,_,_,l
f,l,y,i,n,g,_,s,a,u,c,e,a
f,o,a,m,_,_,_,_,_,_,_,_,p
f,o,c,u,s,_,_,_,_,_,_,_,n
f,o,g,_,_,_,_,_,_,_,_,_,e
f,o,g,g,y,_,_,_,_,_,_,_,n
f,o,i,l,_,_,_,_,_,_,_,_,p
f,o,l,d,_,_,_,_,_,_,_,_,b
f,o,l,d,e,r,_,_,_,_,_,_,r
f,o,l,k,_,_,_,_,_,_,_,_,n
f,o,l,l,o,w,_,_,_,_,_,_,g
f,o,o,d,_,_,_,_,_,_,_,_,m
f,o,o,l,_,_,_,_,_,_,_,_,n
f,o,o,l,_,a,r,o,u,n,d,_,c
f,o,o,t,_,_,_,_,_,_,_,_,e
f,o,o,t,b,a,l,l,_,_,_,_,t
f,o,o,t,b,a,l,l,_,_,_,_,t
f,o,o,t,s,t,e,p,_,_,_,_,s
f,o,r,_,_,_,_,_,_,_,_,_,r
f,o,r,_,_,_,_,_,_,_,_,_,r
f,o,r,_,_,_,_,_,_,_,_,_,r
f,o,r,b,i,d,_,_,_,_,_,_,o
f,o,r,b,i,d,d,e,n,_,_,_,o
f,o,r,c,e,_,_,_,_,_,_,_,e
f,o,r,e,c,a,s,t,_,_,_,_,o
f,o,r,e,h,e,a,d,_,_,_,_,e
f,o,r,e,i,g,n,_,_,_,_,_,t
f,o,r,e,i,g,n,e,r,_,_,_,t
f,o,r,e,s,e,e,_,_,_,_,_,e
f,o,r,e,s,t,_,_,_,_,_,_,s
f,o,r,e,s,t,_,_,_,_,_,_,s
f,o,r,e,v,e,r,_,_,_,_,_,r
f,o,r,g,e,_,_,_,_,_,_,_,l
f,o,r,g,e,t,_,_,_,_,_,_,v
f,o,r,g,i,v,e,_,_,_,_,_,r
f,o,r,k,_,_,_,_,_,_,_,_,n
f,o,r,m,_,_,_,_,_,_,_,_,r
f,o,r,m,_,_,_,_,_,_,_,_,r
f,o,r,m,a,l,_,_,_,_,_,_,r
f,o,r,m,e,r,_,_,_,_,_,_,t
f,o,r,n,i,c,a,t,e,_,_,_,r
f,o,r,t,i,e,t,h,_,_,_,_,a
f,o,u,n,d,_,_,_,_,_,_,_,n
f,o,u,n,t,a,i,n,_,_,_,_,e
f,o,u,r,_,_,_,_,_,_,_,_,a
f,o,u,r,t,e,e,n,_,_,_,_,t
f,o,u,r,t,e,e,n,t,h,_,_,c
f,o,u,r,t,h,_,_,_,_,_,_,a
f,o,x,_,_,_,_,_,_,_,_,_,r
f,r,a,c,t,u,r,e,_,_,_,_,a
f,r,a,g,m,e,n,t,_,_,_,_,a
f,r,a,m,e,_,_,_,_,_,_,_,r
f,r,a,n,c,e,_,_,_,_,_,_,a
f,r,e,a,k,_,_,_,_,_,_,_,r
f,r,e,e,_,_,_,_,_,_,_,_,b
f,r,e,e,d,o,m,_,_,_,_,_,b
f,r,e,e,l,y,_,_,_,_,_,_,b
f,r,e,e,z,e,_,_,_,_,_,_,n
f,r,e,e,z,e,r,_,_,_,_,_,n
f,r,e,e,z,i,n,g,_,_,_,_,l
f,r,e,n,c,h,_,_,_,_,_,_,a
f,r,e,n,c,h,m,a,n,_,_,_,a
f,r,e,q,u,e,n,t,_,_,_,_,e
f,r,e,q,u,e,n,t,l,y,_,_,e
f,r,e,s,h,_,_,_,_,_,_,_,e
f,r,i,d,g,e,_,_,_,_,_,_,v
f,r,i,e,d,_,_,_,_,_,_,_,i
f,r,i,e,d,_,e,g,g,_,_,_,e
f,r,i,e,n,d,_,_,_,_,_,_,i
f,r,i,e,n,d,l,y,_,_,_,_,i
f,r,i,e,n,d,s,h,i,p,_,_,i
f,r,i,g,h,t,e,n,e,d,_,_,u
f,r,o,g,_,_,_,_,_,_,_,_,n
f,r,o,m,_,_,_,_,_,_,_,_,_
f,r,o,n,t,_,_,_,_,_,_,_,l
f,r,o,n,t,_,b,u,m,p,e,r,f
f,r,o,z,e,n,_,_,_,_,_,_,n
f,r,o,z,e,n,_,f,o,o,d,s,i
f,r,u,i,t,_,_,_,_,_,_,_,u
f,r,u,i,t,_,j,u,i,c,e,_,m
f,r,u,i,t,_,s,h,o,p,_,_,u
f,r,u,s,t,r,a,t,e,d,_,_,u
f,r,y,_,_,_,_,_,_,_,_,_,e
f,r,y,i,n,g,_,_,_,_,_,_,r
f,r,y,i,n,g,_,p,a,n,_,_,r
f,u,e,l,_,_,_,_,_,_,_,_,r
f,u,l,l,_,_,_,_,_,_,_,_,e
f,u,l,l,_,o,f,_,_,_,_,_,e
f,u,n,_,_,_,_,_,_,_,_,_,v
f,u,n,_,_,_,_,_,_,_,_,_,r
f,u,n,_,_,_,_,_,_,_,_,_,v
f,u,n,c,t,i,o,n,_,_,_,_,n
f,u,n,e,r,a,l,_,_,_,_,_,t
f,u,n,n,y,_,_,_,_,_,_,_,v
f,u,r,_,_,_,_,_,_,_,_,_,r
f,u,r,i,o,u,s,_,_,_,_,_,r
f,u,r,n,i,t,u,r,e,_,_,_,e
f,u,s,e,_,_,_,_,_,_,_,_,s
f,u,t,u,r,e,_,_,_,_,_,_,t
g,a,l,a,x,y,_,_,_,_,_,_,l
g,a,l,l,e,r,y,_,_,_,_,_,l
g,a,m,b,l,i,n,g,_,_,_,_,e
g,a,m,e,_,_,_,_,_,_,_,_,e
g,a,n,g,_,_,_,_,_,_,_,_,n
g,a,r,a,g,e,_,_,_,_,_,_,r
g,a,r,b,a,g,e,_,_,_,_,_,s
g,a,r,b,a,g,e,_,c,a,n,_,s
g,a,r,d,e,n,_,_,_,_,_,_,r
g,a,r,d,e,n,e,r,_,_,_,_,r
g,a,r,l,i,c,_,_,_,_,_,_,o
g,a,r,m,e,n,t,_,_,_,_,_,p
g,a,s,_,_,_,_,_,_,_,_,_,s
g,a,s,_,g,a,u,g,e,_,_,_,d
g,a,s,_,s,t,a,t,i,o,n,_,s
g,a,s,o,l,i,n,e,_,_,_,_,s
g,a,t,e,_,_,_,_,_,_,_,_,e
g,a,t,h,e,r,_,_,_,_,_,_,u
g,a,y,_,_,_,_,_,_,_,_,_,y
g,e,e,s,e,_,_,_,_,_,_,_,n
g,e,l,_,_,_,_,_,_,_,_,_,m
g,e,n,e,r,a,l,_,_,_,_,_,n
g,e,n,e,r,a,l,l,y,_,_,_,n
g,e,n,e,r,a,t,i,o,n,_,_,n
g,e,n,e,r,o,u,s,_,_,_,_,n
g,e,n,e,t,i,c,s,_,_,_,_,n
g,e,n,i,u,s,_,_,_,_,_,_,n
g,e,n,t,l,e,m,a,n,_,_,_,2
g,e,n,t,l,y,_,_,_,_,_,_,n
g,e,n,u,i,n,e,_,_,_,_,_,t
g,e,o,g,r,a,p,h,y,_,_,_,o
g,e,o,m,e,t,r,y,_,_,_,_,o
g,e,r,m,_,_,_,_,_,_,_,_,r
g,e,r,m,a,n,_,_,_,_,_,_,e
g,e,r,m,a,n,y,_,_,_,_,_,e
g,e,t,_,_,_,_,_,_,_,_,_,n
g,e,t,_,b,y,_,_,_,_,_,_,s
g,e,t,_,d,o,w,n,_,_,_,_,j
g,e,t,_,i,n,_,_,_,_,_,_,t
g,e,t,_,o,f,f,_,_,_,_,_,j
g,e,t,_,u,p,_,_,_,_,_,_,v
g,h,o,s,t,_,_,_,_,_,_,_,n
g,i,f,t,_,_,_,_,_,_,_,_,g
g,i,f,t,e,d,_,_,_,_,_,_,n
g,i,p,s,y,_,_,_,_,_,_,_,t
g,i,r,a,f,f,e,_,_,_,_,_,r
g,i,r,l,_,_,_,_,_,_,_,_,i
g,i,r,l,f,r,i,e,n,d,_,_,v
g,i,v,e,_,_,_,_,_,_,_,_,r
g,i,v,e,_,b,a,c,k,_,_,_,v
g,i,v,e,_,b,i,r,t,h,_,_,r
g,i,v,e,_,i,n,_,_,_,_,_,n
g,i,v,e,_,u,p,_,_,_,_,_,n
g,l,a,d,_,_,_,_,_,_,_,_,n
g,l,a,s,s,_,_,_,_,_,_,_,d
g,l,a,s,s,e,s,_,_,_,_,_,f
g,l,o,r,y,_,_,_,_,_,_,_,o
g,l,o,v,e,s,_,_,_,_,_,_,a
g,l,u,e,_,_,_,_,_,_,_,_,l
g,l,u,e,_,_,_,_,_,_,_,_,g
g,o,_,_,_,_,_,_,_,_,_,_,_
g,o,_,_,_,_,_,_,_,_,_,_,g
g,o,_,a,h,e,a,d,_,_,_,_,g
g,o,_,b,a,c,k,_,_,_,_,_,l
g,o,_,b,y,_,_,_,_,_,_,_,s
g,o,_,d,o,w,n,_,_,_,_,_,j
g,o,_,o,u,t,_,_,_,_,_,_,l
g,o,_,u,p,_,_,_,_,_,_,_,b
g,o,a,l,_,_,_,_,_,_,_,_,j
g,o,a,l,k,e,e,p,e,r,_,_,r
g,o,a,t,_,_,_,_,_,_,_,_,i
g,o,d,_,_,_,_,_,_,_,_,_,o
g,o,d,s,e,n,d,_,_,_,_,_,g
g,o,l,d,_,_,_,_,_,_,_,_,o
g,o,l,d,e,n,_,_,_,_,_,_,_
g,o,l,f,_,_,_,_,_,_,_,_,l
g,o,o,d,_,_,_,_,_,_,_,_,e
g,o,o,d,n,e,s,s,_,_,_,_,n
g,o,o,d,s,_,_,_,_,_,_,_,r
g,o,o,s,e,_,_,_,_,_,_,_,n
g,o,r,g,e,o,u,s,_,_,_,_,r
g,o,s,h,_,_,_,_,_,_,_,_,r
g,o,s,s,i,p,_,_,_,_,_,_,t
g,o,v,e,r,n,m,e,n,t,_,_,b
g,o,v,e,r,n,o,r,_,_,_,_,b
g,r,a,b,_,_,_,_,_,_,_,_,a
g,r,a,d,e,_,_,_,_,_,_,_,r
g,r,a,d,u,a,l,l,y,_,_,_,c
g,r,a,d,u,a,t,e,_,_,_,_,c
g,r,a,i,n,_,_,_,_,_,_,_,a
g,r,a,m,m,a,r,_,_,_,_,_,a
g,r,a,n,d,d,a,u,g,h,t,e,e
g,r,a,n,d,f,a,t,h,e,r,_,u
g,r,a,n,d,m,o,t,h,e,r,_,u
g,r,a,n,d,s,o,n,_,_,_,_,e
g,r,a,n,t,_,_,_,_,_,_,_,b
g,r,a,p,e,f,r,u,i,t,_,_,r
g,r,a,p,e,s,_,_,_,_,_,_,a
g,r,a,s,s,_,_,_,_,_,_,_,e
g,r,a,s,s,h,o,p,p,e,r,_,l
g,r,a,t,e,f,u,l,_,_,_,_,r
g,r,a,t,u,i,t,y,_,_,_,_,o
g,r,a,v,e,_,_,_,_,_,_,_,m
g,r,a,v,e,y,a,r,d,_,_,_,m
g,r,a,v,i,t,y,_,_,_,_,_,a
g,r,a,y,_,_,_,_,_,_,_,_,i
g,r,e,a,s,e,_,_,_,_,_,_,a
g,r,e,a,s,y,_,_,_,_,_,_,a
g,r,e,a,t,_,_,_,_,_,_,_,a
g,r,e,a,t,e,r,_,_,_,_,_,y
g,r,e,e,d,y,_,_,_,_,_,_,o
g,r,e,e,d,y,_,_,_,_,_,_,d
g,r,e,e,n,_,_,_,_,_,_,_,r
g,r,e,e,n,_,b,e,a,n,_,_,b
g,r,e,e,n,_,c,a,r,d,_,_,r
g,r,e,e,n,_,p,e,a,s,_,_,i
g,r,e,e,t,_,_,_,_,_,_,_,l
g,r,e,n,a,d,e,_,_,_,_,_,a
g,r,i,l,l,e,d,_,_,_,_,_,l
g,r,i,n,d,_,_,_,_,_,_,_,l
g,r,o,c,e,r,i,e,s,_,_,_,m
g,r,o,c,e,r,y,_,s,t,o,r,e
g,r,o,u,n,d,_,_,_,_,_,_,e
g,r,o,u,n,d,_,b,e,e,f,_,r
g,r,o,u,n,d,_,f,l,o,o,r,s
g,r,o,u,n,d,_,m,e,a,t,_,r
g,r,o,u,p,_,_,_,_,_,_,_,u
g,r,o,w,_,_,_,_,_,_,_,_,m
g,r,o,w,_,u,p,_,_,_,_,_,e
g,u,a,r,a,n,t,e,e,_,_,_,r
g,u,e,s,s,_,_,_,_,_,_,_,i
g,u,e,s,t,_,_,_,_,_,_,_,0
g,u,e,s,t,_,_,_,_,_,_,_,v
g,u,i,d,e,_,_,_,_,_,_,_,4
g,u,i,d,e,_,_,_,_,_,_,_,i
g,u,i,l,t,y,_,_,_,_,_,_,l
g,u,i,t,a,r,_,_,_,_,_,_,i
g,u,l,f,_,_,_,_,_,_,_,_,l
g,u,l,p,_,_,_,_,_,_,_,_,a
g,u,m,_,_,_,_,_,_,_,_,_,i
g,u,n,_,_,_,_,_,_,_,_,_,s
g,u,y,_,_,_,_,_,_,_,_,_,p
g,y,m,_,_,_,_,_,_,_,_,_,m
h,a,b,i,t,_,_,_,_,_,_,_,b
h,a,c,k,e,r,_,_,_,_,_,_,r
h,a,c,k,s,a,w,_,_,_,_,_,e
h,a,i,r,_,_,_,_,_,_,_,_,l
h,a,i,r,_,s,p,r,a,y,_,_,c
h,a,i,r,c,u,t,_,_,_,_,_,r
h,a,i,r,d,r,e,s,s,e,r,_,l
h,a,l,f,_,_,_,_,_,_,_,_,d
h,a,l,l,_,_,_,_,_,_,_,_,s
h,a,m,_,_,_,_,_,_,_,_,_,m
h,a,m,b,u,r,g,e,r,_,_,_,m
h,a,m,m,e,r,_,_,_,_,_,_,r
h,a,n,d,_,_,_,_,_,_,_,_,n
h,a,n,d,b,a,g,_,_,_,_,_,l
h,a,n,d,c,u,f,f,s,_,_,_,p
h,a,n,d,i,c,a,p,p,e,d,_,n
h,a,n,d,k,e,r,c,h,i,e,f,2
h,a,n,d,l,e,_,_,_,_,_,_,n
h,a,n,d,l,e,b,a,r,s,_,_,n
h,a,n,d,s,o,m,e,_,_,_,_,a
h,a,n,g,_,_,_,_,_,_,_,_,l
h,a,n,g,_,u,p,_,_,_,_,_,l
h,a,n,g,e,r,_,_,_,_,_,_,l
h,a,p,p,e,n,_,_,_,_,_,_,s
h,a,p,p,i,n,e,s,s,_,_,_,l
h,a,p,p,y,_,_,_,_,_,_,_,l
h,a,p,p,y,_,b,i,r,t,h,d,l
h,a,p,p,y,_,n,e,w,_,y,e,l
h,a,r,b,o,r,_,_,_,_,_,_,e
h,a,r,d,_,_,_,_,_,_,_,_,r
h,a,r,d,l,y,_,_,_,_,_,_,e
h,a,r,m,l,e,s,s,_,_,_,_,o
h,a,r,m,o,n,y,_,_,_,_,_,m
h,a,r,v,e,s,t,_,_,_,_,_,s
h,a,t,_,_,_,_,_,_,_,_,_,m
h,a,t,e,_,_,_,_,_,_,_,_,i
h,a,v,e,_,_,_,_,_,_,_,_,n
h,a,v,e,_,j,u,s,t,_,_,_,a
h,a,v,e,_,t,o,_,_,_,_,_,n
h,a,w,k,_,_,_,_,_,_,_,_,l
h,e,_,_,_,_,_,_,_,_,_,_,_
h,e,a,d,_,_,_,_,_,_,_,_,b
h,e,a,d,a,c,h,e,_,_,_,_,l
h,e,a,d,l,i,g,h,t,s,_,_,c
h,e,a,d,p,h,o,n,e,s,_,_,r
h,e,a,l,_,_,_,_,_,_,_,_,r
