@relation spanish

@attribute one {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute two {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute thr {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute fou {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute fiv {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute six {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute sev {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute eig {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute nin {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute ten {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute ele {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute twe {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}

@attribute class {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}


@data
e,n,g,i,n,e,_,_,_,_,_,_,m
e,n,g,i,n,e,e,r,_,_,_,_,i
e,n,g,l,a,n,d,_,_,_,_,_,i
e,n,g,l,i,s,h,_,_,_,_,_,i
e,n,j,o,y,_,_,_,_,_,_,_,d
e,n,o,u,g,h,_,_,_,_,_,_,b
e,n,q,u,i,r,y,_,d,e,s,k,i
e,n,r,o,l,l,_,_,_,_,_,_,m
e,n,t,e,r,_,_,_,_,_,_,_,e
e,n,t,e,r,t,a,i,n,_,_,_,e
e,n,t,e,r,t,a,i,n,m,e,n,e
e,n,t,h,u,s,i,a,s,t,i,c,e
e,n,t,i,r,e,_,_,_,_,_,_,e
e,n,t,r,a,n,c,e,_,_,_,_,e
e,n,v,e,l,o,p,e,_,_,_,_,s
e,n,v,i,a,b,l,e,_,_,_,_,e
e,n,v,i,o,u,s,_,_,_,_,_,e
e,n,v,i,r,o,n,m,e,n,t,_,e
e,n,v,y,_,_,_,_,_,_,_,_,e
e,p,i,s,o,d,e,_,_,_,_,_,e
e,q,u,a,l,_,_,_,_,_,_,_,i
e,q,u,a,l,i,t,y,_,_,_,_,i
e,q,u,a,t,o,r,_,_,_,_,_,e
e,q,u,i,p,m,e,n,t,_,_,_,e
e,r,a,s,e,_,_,_,_,_,_,_,b
e,r,a,s,e,r,_,_,_,_,_,_,g
e,r,r,o,r,_,_,_,_,_,_,_,e
e,s,c,a,l,a,t,o,r,_,_,_,e
e,s,c,a,p,e,_,_,_,_,_,_,e
e,s,p,e,c,i,a,l,l,y,_,_,e
e,s,p,i,o,n,a,g,e,_,_,_,e
e,s,s,e,n,t,i,a,l,_,_,_,i
e,s,t,i,m,a,t,e,_,_,_,_,e
e,u,r,o,p,e,_,_,_,_,_,_,e
e,v,a,l,u,a,t,i,o,n,_,_,e
e,v,e,n,_,_,_,_,_,_,_,_,a
e,v,e,n,i,n,g,_,_,_,_,_,t
e,v,e,n,t,_,_,_,_,_,_,_,a
e,v,e,r,y,_,_,_,_,_,_,_,c
e,v,e,r,y,b,o,d,y,_,_,_,t
e,v,e,r,y,d,a,y,_,_,_,_,d
e,v,e,r,y,t,h,i,n,g,_,_,t
e,v,e,r,y,w,h,e,r,e,_,_,e
e,v,i,l,_,_,_,_,_,_,_,_,m
e,x,a,c,t,_,_,_,_,_,_,_,e
e,x,a,c,t,l,y,_,_,_,_,_,e
e,x,a,g,g,e,r,a,t,e,_,_,e
e,x,a,m,_,_,_,_,_,_,_,_,e
e,x,a,m,i,n,e,_,_,_,_,_,e
e,x,a,m,p,l,e,_,_,_,_,_,p
e,x,c,e,e,d,_,_,_,_,_,_,e
e,x,c,e,l,l,e,n,t,_,_,_,e
e,x,c,e,p,t,_,_,_,_,_,_,e
e,x,c,e,p,t,i,o,n,_,_,_,e
e,x,c,e,s,s,_,_,_,_,_,_,e
e,x,c,h,a,n,g,e,_,_,_,_,i
e,x,c,i,t,e,d,_,_,_,_,_,e
e,x,c,i,t,e,d,_,_,_,_,_,e
e,x,c,i,t,i,n,g,_,_,_,_,e
e,x,c,l,u,d,e,_,_,_,_,_,e
e,x,c,u,r,s,i,o,n,_,_,_,e
e,x,c,u,s,e,_,_,_,_,_,_,p
e,x,e,r,c,i,s,e,_,_,_,_,e
e,x,h,a,u,s,t,e,d,_,_,_,m
e,x,h,i,b,i,t,i,o,n,_,_,e
e,x,i,s,t,_,_,_,_,_,_,_,e
e,x,i,t,_,_,_,_,_,_,_,_,s
e,x,p,e,c,t,_,_,_,_,_,_,e
e,x,p,e,n,s,e,s,_,_,_,_,g
e,x,p,e,n,s,i,v,e,_,_,_,c
e,x,p,e,r,i,e,n,c,e,_,_,e
e,x,p,e,r,i,m,e,n,t,_,_,e
e,x,p,e,r,t,_,_,_,_,_,_,e
e,x,p,i,r,e,_,_,_,_,_,_,c
e,x,p,l,a,i,n,_,_,_,_,_,e
e,x,p,l,o,d,e,_,_,_,_,_,e
e,x,p,l,o,i,t,_,_,_,_,_,e
e,x,p,l,o,r,e,_,_,_,_,_,e
e,x,p,l,o,s,i,o,n,_,_,_,e
e,x,p,l,o,s,i,v,e,s,_,_,e
e,x,p,o,r,t,_,_,_,_,_,_,e
e,x,p,r,e,s,s,_,_,_,_,_,r
e,x,p,r,e,s,s,_,_,_,_,_,e
e,x,t,e,n,d,_,_,_,_,_,_,p
e,x,t,e,n,s,i,o,n,_,_,_,e
e,x,t,e,r,i,o,r,_,_,_,_,e
e,x,t,i,n,c,t,_,_,_,_,_,e
e,x,t,r,a,_,_,_,_,_,_,_,d
e,x,t,r,a,c,t,_,_,_,_,_,e
e,x,t,r,e,m,e,l,y,_,_,_,e
e,x,t,r,e,m,i,s,t,_,_,_,e
e,y,e,_,_,_,_,_,_,_,_,_,o
e,y,e,b,r,o,w,_,_,_,_,_,c
e,y,e,l,a,s,h,e,s,_,_,_,p
f,a,b,r,i,c,_,_,_,_,_,_,t
f,a,c,e,_,_,_,_,_,_,_,_,c
f,a,c,t,o,r,y,_,_,_,_,_,f
f,a,d,e,d,_,_,_,_,_,_,_,d
f,a,i,l,_,_,_,_,_,_,_,_,f
f,a,i,l,u,r,e,_,_,_,_,_,f
f,a,i,n,t,_,_,_,_,_,_,_,d
f,a,i,n,t,e,d,_,_,_,_,_,d
f,a,i,r,_,_,_,_,_,_,_,_,r
f,a,i,r,_,_,_,_,_,_,_,_,p
f,a,i,t,h,f,u,l,_,_,_,_,f
f,a,k,e,_,_,_,_,_,_,_,_,f
f,a,l,l,_,_,_,_,_,_,_,_,c
f,a,l,s,e,_,_,_,_,_,_,_,f
f,a,m,i,l,i,a,r,_,_,_,_,f
f,a,m,i,l,y,_,_,_,_,_,_,f
f,a,m,o,u,s,_,_,_,_,_,_,f
f,a,n,_,_,_,_,_,_,_,_,_,v
f,a,n,_,_,_,_,_,_,_,_,_,a
f,a,n,t,a,s,y,_,_,_,_,_,f
f,a,r,_,_,_,_,_,_,_,_,_,l
f,a,r,_,f,r,o,m,_,_,_,_,l
f,a,r,e,_,_,_,_,_,_,_,_,p
f,a,r,m,_,_,_,_,_,_,_,_,g
f,a,r,m,e,r,_,_,_,_,_,_,g
f,a,r,t,_,_,_,_,_,_,_,_,t
f,a,s,h,i,o,n,_,_,_,_,_,m
f,a,s,h,i,o,n,a,b,l,e,_,d
f,a,s,t,_,_,_,_,_,_,_,_,r
f,a,s,t,_,_,_,_,_,_,_,_,a
f,a,s,t,_,f,o,o,d,_,_,_,c
f,a,t,_,_,_,_,_,_,_,_,_,g
f,a,t,_,_,_,_,_,_,_,_,_,g
f,a,t,e,_,_,_,_,_,_,_,_,d
f,a,t,h,e,r,_,_,_,_,_,_,p
f,a,u,c,e,t,_,_,_,_,_,_,l
f,a,u,l,t,_,_,_,_,_,_,_,d
f,a,v,o,r,_,_,_,_,_,_,_,f
f,a,v,o,r,i,t,e,_,_,_,_,f
f,a,x,_,_,_,_,_,_,_,_,_,f
f,e,a,r,_,_,_,_,_,_,_,_,m
f,e,a,r,_,_,_,_,_,_,_,_,t
f,e,a,t,h,e,r,s,_,_,_,_,p
f,e,a,t,u,r,e,_,_,_,_,_,c
f,e,b,r,u,a,r,y,_,_,_,_,f
f,e,d,_,u,p,_,_,_,_,_,_,h
f,e,e,_,_,_,_,_,_,_,_,_,h
f,e,e,d,_,_,_,_,_,_,_,_,d
f,e,e,l,_,_,_,_,_,_,_,_,s
f,e,e,l,i,n,g,_,_,_,_,_,s
f,e,m,a,l,e,_,_,_,_,_,_,h
f,e,n,c,e,_,_,_,_,_,_,_,c
f,e,n,d,e,r,_,_,_,_,_,_,d
f,e,r,t,i,l,e,_,_,_,_,_,f
f,e,t,u,s,_,_,_,_,_,_,_,f
f,e,v,e,r,_,_,_,_,_,_,_,f
f,e,w,_,_,_,_,_,_,_,_,_,p
f,i,a,n,c,2,_,_,_,_,_,_,n
f,i,a,n,c,2,e,_,_,_,_,_,n
f,i,e,l,d,_,_,_,_,_,_,_,c
f,i,f,t,e,e,n,_,_,_,_,_,q
f,i,f,t,e,e,n,t,h,_,_,_,d
f,i,f,t,h,_,_,_,_,_,_,_,q
f,i,f,t,i,e,t,h,_,_,_,_,q
f,i,f,t,y,_,_,_,_,_,_,_,c
f,i,g,_,_,_,_,_,_,_,_,_,h
f,i,g,h,t,_,_,_,_,_,_,_,p
f,i,g,h,t,_,_,_,_,_,_,_,p
f,i,l,e,_,_,_,_,_,_,_,_,f
f,i,l,l,_,_,_,_,_,_,_,_,l
f,i,l,l,_,o,u,t,_,_,_,_,r
f,i,l,m,_,_,_,_,_,_,_,_,p
f,i,l,t,e,r,_,_,_,_,_,_,f
f,i,l,t,h,_,_,_,_,_,_,_,s
f,i,n,_,_,_,_,_,_,_,_,_,a
f,i,n,a,l,_,_,_,_,_,_,_,f
f,i,n,a,n,c,i,a,l,_,_,_,f
f,i,n,a,n,c,i,a,l,l,y,_,e
f,i,n,d,_,_,_,_,_,_,_,_,e
f,i,n,d,_,o,u,t,_,_,_,_,d
f,i,n,e,_,_,_,_,_,_,_,_,m
f,i,n,e,_,_,_,_,_,_,_,_,m
f,i,n,g,e,r,_,_,_,_,_,_,d
f,i,n,g,e,r,n,a,i,l,_,_,u
f,i,n,g,e,r,p,r,i,n,t,_,h
f,i,n,i,s,h,_,_,_,_,_,_,t
f,i,r,e,_,_,_,_,_,_,_,_,f
f,i,r,e,_,d,e,p,a,r,t,m,b
f,i,r,e,_,e,s,c,a,p,e,_,e
f,i,r,e,_,t,r,u,c,k,_,_,c
f,i,r,e,c,r,a,c,k,e,r,_,p
f,i,r,e,m,a,n,_,_,_,_,_,b
f,i,r,e,p,l,a,c,e,_,_,_,c
f,i,r,e,w,o,r,k,s,_,_,_,f
f,i,r,s,t,_,_,_,_,_,_,_,p
f,i,r,s,t,_,a,i,d,_,_,_,p
f,i,r,s,t,_,f,l,o,o,r,_,p
f,i,r,s,t,_,n,a,m,e,_,_,n
f,i,s,h,_,_,_,_,_,_,_,_,p
f,i,s,h,_,_,_,_,_,_,_,_,p
f,i,s,h,_,m,a,r,k,e,t,_,p
f,i,s,h,_,s,h,o,p,_,_,_,p
f,i,s,t,_,_,_,_,_,_,_,_,p
f,i,t,_,_,_,_,_,_,_,_,_,e
f,i,t,_,_,_,_,_,_,_,_,_,q
f,i,t,t,i,n,g,_,r,o,o,m,p
f,i,v,e,_,_,_,_,_,_,_,_,c
f,i,x,_,_,_,_,_,_,_,_,_,a
f,i,z,z,y,_,_,_,_,_,_,_,g
f,l,a,g,_,_,_,_,_,_,_,_,b
f,l,a,s,h,_,_,_,_,_,_,_,f
f,l,a,s,h,l,i,g,h,t,_,_,l
f,l,a,t,_,_,_,_,_,_,_,_,l
f,l,a,v,o,r,_,_,_,_,_,_,s
f,l,a,w,l,e,s,s,_,_,_,_,i
f,l,e,e,_,_,_,_,_,_,_,_,e
f,l,e,s,h,_,_,_,_,_,_,_,c
f,l,i,g,h,t,_,_,_,_,_,_,v
f,l,i,n,g,_,_,_,_,_,_,_,l
f,l,i,p,p,e,r,s,_,_,_,_,a
f,l,i,r,t,_,_,_,_,_,_,_,f
f,l,o,a,t,_,_,_,_,_,_,_,f
f,l,o,o,d,_,_,_,_,_,_,_,i
f,l,o,o,r,_,_,_,_,_,_,_,p
f,l,o,p,p,y,_,_,_,_,_,_,d
f,l,o,s,s,_,_,_,_,_,_,_,h
f,l,o,u,r,_,_,_,_,_,_,_,h
f,l,o,w,e,r,_,_,_,_,_,_,f
f,l,o,w,e,r,_,s,h,o,p,_,f
f,l,u,_,_,_,_,_,_,_,_,_,g
f,l,u,e,n,t,l,y,_,_,_,_,c
f,l,u,t,e,_,_,_,_,_,_,_,f
f,l,y,_,_,_,_,_,_,_,_,_,m
f,l,y,_,_,_,_,_,_,_,_,_,v
f,l,y,i,n,g,_,s,a,u,c,e,p
f,o,a,m,_,_,_,_,_,_,_,_,e
f,o,c,u,s,_,_,_,_,_,_,_,c
f,o,g,_,_,_,_,_,_,_,_,_,n
f,o,g,g,y,_,_,_,_,_,_,_,c
f,o,i,l,_,_,_,_,_,_,_,_,p
f,o,l,d,_,_,_,_,_,_,_,_,d
f,o,l,d,e,r,_,_,_,_,_,_,c
f,o,l,k,_,_,_,_,_,_,_,_,g
f,o,l,l,o,w,_,_,_,_,_,_,s
f,o,o,d,_,_,_,_,_,_,_,_,c
f,o,o,l,_,_,_,_,_,_,_,_,t
f,o,o,l,_,a,r,o,u,n,d,_,h
f,o,o,t,_,_,_,_,_,_,_,_,p
f,o,o,t,b,a,l,l,_,_,_,_,f
f,o,o,t,b,a,l,l,_,_,_,_,f
f,o,o,t,s,t,e,p,_,_,_,_,p
f,o,r,_,_,_,_,_,_,_,_,_,p
f,o,r,_,_,_,_,_,_,_,_,_,p
f,o,r,_,_,_,_,_,_,_,_,_,p
f,o,r,b,i,d,_,_,_,_,_,_,p
f,o,r,b,i,d,d,e,n,_,_,_,p
f,o,r,c,e,_,_,_,_,_,_,_,f
f,o,r,e,c,a,s,t,_,_,_,_,p
f,o,r,e,h,e,a,d,_,_,_,_,f
f,o,r,e,i,g,n,_,_,_,_,_,e
f,o,r,e,i,g,n,e,r,_,_,_,e
f,o,r,e,s,e,e,_,_,_,_,_,p
f,o,r,e,s,t,_,_,_,_,_,_,b
f,o,r,e,s,t,_,_,_,_,_,_,b
f,o,r,e,v,e,r,_,_,_,_,_,p
f,o,r,g,e,_,_,_,_,_,_,_,f
f,o,r,g,e,t,_,_,_,_,_,_,o
f,o,r,g,i,v,e,_,_,_,_,_,p
f,o,r,k,_,_,_,_,_,_,_,_,t
f,o,r,m,_,_,_,_,_,_,_,_,f
f,o,r,m,_,_,_,_,_,_,_,_,f
f,o,r,m,a,l,_,_,_,_,_,_,f
f,o,r,m,e,r,_,_,_,_,_,_,a
f,o,r,n,i,c,a,t,e,_,_,_,f
f,o,r,t,i,e,t,h,_,_,_,_,c
f,o,u,n,d,_,_,_,_,_,_,_,f
f,o,u,n,t,a,i,n,_,_,_,_,f
f,o,u,r,_,_,_,_,_,_,_,_,c
f,o,u,r,t,e,e,n,_,_,_,_,c
f,o,u,r,t,e,e,n,t,h,_,_,d
f,o,u,r,t,h,_,_,_,_,_,_,c
f,o,x,_,_,_,_,_,_,_,_,_,z
f,r,a,c,t,u,r,e,_,_,_,_,f
f,r,a,g,m,e,n,t,_,_,_,_,f
f,r,a,m,e,_,_,_,_,_,_,_,m
f,r,a,n,c,e,_,_,_,_,_,_,f
f,r,e,a,k,_,_,_,_,_,_,_,r
f,r,e,e,_,_,_,_,_,_,_,_,l
f,r,e,e,d,o,m,_,_,_,_,_,l
f,r,e,e,l,y,_,_,_,_,_,_,l
f,r,e,e,z,e,_,_,_,_,_,_,c
f,r,e,e,z,e,r,_,_,_,_,_,c
f,r,e,e,z,i,n,g,_,_,_,_,h
f,r,e,n,c,h,_,_,_,_,_,_,f
f,r,e,n,c,h,m,a,n,_,_,_,f
f,r,e,q,u,e,n,t,_,_,_,_,f
f,r,e,q,u,e,n,t,l,y,_,_,f
f,r,e,s,h,_,_,_,_,_,_,_,f
f,r,i,d,g,e,_,_,_,_,_,_,n
f,r,i,e,d,_,_,_,_,_,_,_,f
f,r,i,e,d,_,e,g,g,_,_,_,h
f,r,i,e,n,d,_,_,_,_,_,_,a
f,r,i,e,n,d,l,y,_,_,_,_,a
f,r,i,e,n,d,s,h,i,p,_,_,a
f,r,i,g,h,t,e,n,e,d,_,_,a
f,r,o,g,_,_,_,_,_,_,_,_,r
f,r,o,m,_,_,_,_,_,_,_,_,d
f,r,o,n,t,_,_,_,_,_,_,_,d
f,r,o,n,t,_,b,u,m,p,e,r,d
f,r,o,z,e,n,_,_,_,_,_,_,c
f,r,o,z,e,n,_,f,o,o,d,s,a
f,r,u,i,t,_,_,_,_,_,_,_,f
f,r,u,i,t,_,j,u,i,c,e,_,z
f,r,u,i,t,_,s,h,o,p,_,_,f
f,r,u,s,t,r,a,t,e,d,_,_,f
f,r,y,_,_,_,_,_,_,_,_,_,f
f,r,y,i,n,g,_,_,_,_,_,_,s
f,r,y,i,n,g,_,p,a,n,_,_,s
f,u,e,l,_,_,_,_,_,_,_,_,c
f,u,l,l,_,_,_,_,_,_,_,_,l
f,u,l,l,_,o,f,_,_,_,_,_,l
f,u,n,_,_,_,_,_,_,_,_,_,d
f,u,n,_,_,_,_,_,_,_,_,_,p
f,u,n,_,_,_,_,_,_,_,_,_,d
f,u,n,c,t,i,o,n,_,_,_,_,f
f,u,n,e,r,a,l,_,_,_,_,_,e
f,u,n,n,y,_,_,_,_,_,_,_,d
f,u,r,_,_,_,_,_,_,_,_,_,a
f,u,r,i,o,u,s,_,_,_,_,_,f
f,u,r,n,i,t,u,r,e,_,_,_,m
f,u,s,e,_,_,_,_,_,_,_,_,f
f,u,t,u,r,e,_,_,_,_,_,_,f
g,a,l,a,x,y,_,_,_,_,_,_,g
g,a,l,l,e,r,y,_,_,_,_,_,g
g,a,m,b,l,i,n,g,_,_,_,_,j
g,a,m,e,_,_,_,_,_,_,_,_,j
g,a,n,g,_,_,_,_,_,_,_,_,b
g,a,r,a,g,e,_,_,_,_,_,_,g
g,a,r,b,a,g,e,_,_,_,_,_,b
g,a,r,b,a,g,e,_,c,a,n,_,b
g,a,r,d,e,n,_,_,_,_,_,_,j
g,a,r,d,e,n,e,r,_,_,_,_,j
g,a,r,l,i,c,_,_,_,_,_,_,a
g,a,r,m,e,n,t,_,_,_,_,_,r
g,a,s,_,_,_,_,_,_,_,_,_,g
g,a,s,_,g,a,u,g,e,_,_,_,m
g,a,s,_,s,t,a,t,i,o,n,_,g
g,a,s,o,l,i,n,e,_,_,_,_,g
g,a,t,e,_,_,_,_,_,_,_,_,p
g,a,t,h,e,r,_,_,_,_,_,_,r
g,a,y,_,_,_,_,_,_,_,_,_,g
g,e,e,s,e,_,_,_,_,_,_,_,g
g,e,l,_,_,_,_,_,_,_,_,_,g
g,e,n,e,r,a,l,_,_,_,_,_,g
g,e,n,e,r,a,l,l,y,_,_,_,g
g,e,n,e,r,a,t,i,o,n,_,_,g
g,e,n,e,r,o,u,s,_,_,_,_,g
g,e,n,e,t,i,c,s,_,_,_,_,g
g,e,n,i,u,s,_,_,_,_,_,_,g
g,e,n,t,l,e,m,a,n,_,_,_,s
g,e,n,t,l,y,_,_,_,_,_,_,c
g,e,n,u,i,n,e,_,_,_,_,_,a
g,e,o,g,r,a,p,h,y,_,_,_,g
g,e,o,m,e,t,r,y,_,_,_,_,g
g,e,r,m,_,_,_,_,_,_,_,_,g
g,e,r,m,a,n,_,_,_,_,_,_,a
g,e,r,m,a,n,y,_,_,_,_,_,a
g,e,t,_,_,_,_,_,_,_,_,_,c
g,e,t,_,b,y,_,_,_,_,_,_,p
g,e,t,_,d,o,w,n,_,_,_,_,b
g,e,t,_,i,n,_,_,_,_,_,_,e
g,e,t,_,o,f,f,_,_,_,_,_,b
g,e,t,_,u,p,_,_,_,_,_,_,l
g,h,o,s,t,_,_,_,_,_,_,_,f
g,i,f,t,_,_,_,_,_,_,_,_,r
g,i,f,t,e,d,_,_,_,_,_,_,c
g,i,p,s,y,_,_,_,_,_,_,_,g
g,i,r,a,f,f,e,_,_,_,_,_,j
g,i,r,l,_,_,_,_,_,_,_,_,c
g,i,r,l,f,r,i,e,n,d,_,_,n
g,i,v,e,_,_,_,_,_,_,_,_,d
g,i,v,e,_,b,a,c,k,_,_,_,d
g,i,v,e,_,b,i,r,t,h,_,_,d
g,i,v,e,_,i,n,_,_,_,_,_,r
g,i,v,e,_,u,p,_,_,_,_,_,r
g,l,a,d,_,_,_,_,_,_,_,_,c
g,l,a,s,s,_,_,_,_,_,_,_,v
g,l,a,s,s,e,s,_,_,_,_,_,g
g,l,o,r,y,_,_,_,_,_,_,_,g
g,l,o,v,e,s,_,_,_,_,_,_,g
g,l,u,e,_,_,_,_,_,_,_,_,c
g,l,u,e,_,_,_,_,_,_,_,_,p
g,o,_,_,_,_,_,_,_,_,_,_,i
g,o,_,_,_,_,_,_,_,_,_,_,s
g,o,_,a,h,e,a,d,_,_,_,_,s
g,o,_,b,a,c,k,_,_,_,_,_,v
g,o,_,b,y,_,_,_,_,_,_,_,p
g,o,_,d,o,w,n,_,_,_,_,_,b
g,o,_,o,u,t,_,_,_,_,_,_,s
g,o,_,u,p,_,_,_,_,_,_,_,s
g,o,a,l,_,_,_,_,_,_,_,_,o
g,o,a,l,k,e,e,p,e,r,_,_,p
g,o,a,t,_,_,_,_,_,_,_,_,c
g,o,d,_,_,_,_,_,_,_,_,_,d
g,o,d,s,e,n,d,_,_,_,_,_,r
g,o,l,d,_,_,_,_,_,_,_,_,o
g,o,l,d,e,n,_,_,_,_,_,_,d
g,o,l,f,_,_,_,_,_,_,_,_,g
g,o,o,d,_,_,_,_,_,_,_,_,b
g,o,o,d,n,e,s,s,_,_,_,_,b
g,o,o,d,s,_,_,_,_,_,_,_,m
g,o,o,s,e,_,_,_,_,_,_,_,g
g,o,r,g,e,o,u,s,_,_,_,_,m
g,o,s,h,_,_,_,_,_,_,_,_,c
g,o,s,s,i,p,_,_,_,_,_,_,c
g,o,v,e,r,n,m,e,n,t,_,_,g
g,o,v,e,r,n,o,r,_,_,_,_,g
g,r,a,b,_,_,_,_,_,_,_,_,a
g,r,a,d,e,_,_,_,_,_,_,_,c
g,r,a,d,u,a,l,l,y,_,_,_,p
g,r,a,d,u,a,t,e,_,_,_,_,l
g,r,a,i,n,_,_,_,_,_,_,_,g
g,r,a,m,m,a,r,_,_,_,_,_,g
g,r,a,n,d,d,a,u,g,h,t,e,n
g,r,a,n,d,f,a,t,h,e,r,_,a
g,r,a,n,d,m,o,t,h,e,r,_,a
g,r,a,n,d,s,o,n,_,_,_,_,n
g,r,a,n,t,_,_,_,_,_,_,_,s
g,r,a,p,e,f,r,u,i,t,_,_,t
g,r,a,p,e,s,_,_,_,_,_,_,u
g,r,a,s,s,_,_,_,_,_,_,_,h
g,r,a,s,s,h,o,p,p,e,r,_,s
g,r,a,t,e,f,u,l,_,_,_,_,a
g,r,a,t,u,i,t,y,_,_,_,_,p
g,r,a,v,e,_,_,_,_,_,_,_,t
g,r,a,v,e,y,a,r,d,_,_,_,c
g,r,a,v,i,t,y,_,_,_,_,_,g
g,r,a,y,_,_,_,_,_,_,_,_,g
g,r,e,a,s,e,_,_,_,_,_,_,g
g,r,e,a,s,y,_,_,_,_,_,_,g
g,r,e,a,t,_,_,_,_,_,_,_,g
g,r,e,a,t,e,r,_,_,_,_,_,m
g,r,e,e,d,y,_,_,_,_,_,_,g
g,r,e,e,d,y,_,_,_,_,_,_,c
g,r,e,e,n,_,_,_,_,_,_,_,v
g,r,e,e,n,_,b,e,a,n,_,_,h
g,r,e,e,n,_,c,a,r,d,_,_,c
g,r,e,e,n,_,p,e,a,s,_,_,g
g,r,e,e,t,_,_,_,_,_,_,_,s
g,r,e,n,a,d,e,_,_,_,_,_,g
g,r,i,l,l,e,d,_,_,_,_,_,a
g,r,i,n,d,_,_,_,_,_,_,_,m
g,r,o,c,e,r,i,e,s,_,_,_,c
g,r,o,c,e,r,y,_,s,t,o,r,t
g,r,o,u,n,d,_,_,_,_,_,_,s
g,r,o,u,n,d,_,b,e,e,f,_,c
g,r,o,u,n,d,_,f,l,o,o,r,p
g,r,o,u,n,d,_,m,e,a,t,_,c
g,r,o,u,p,_,_,_,_,_,_,_,g
g,r,o,w,_,_,_,_,_,_,_,_,a
g,r,o,w,_,u,p,_,_,_,_,_,c
g,u,a,r,a,n,t,e,e,_,_,_,g
g,u,e,s,s,_,_,_,_,_,_,_,a
g,u,e,s,t,_,_,_,_,_,_,_,h
g,u,e,s,t,_,_,_,_,_,_,_,i
g,u,i,d,e,_,_,_,_,_,_,_,g
g,u,i,d,e,_,_,_,_,_,_,_,g
g,u,i,l,t,y,_,_,_,_,_,_,c
g,u,i,t,a,r,_,_,_,_,_,_,g
g,u,l,f,_,_,_,_,_,_,_,_,g
g,u,l,p,_,_,_,_,_,_,_,_,t
g,u,m,_,_,_,_,_,_,_,_,_,c
g,u,n,_,_,_,_,_,_,_,_,_,p
g,u,y,_,_,_,_,_,_,_,_,_,t
g,y,m,_,_,_,_,_,_,_,_,_,g
h,a,b,i,t,_,_,_,_,_,_,_,h
h,a,c,k,e,r,_,_,_,_,_,_,p
h,a,c,k,s,a,w,_,_,_,_,_,s
h,a,i,r,_,_,_,_,_,_,_,_,p
h,a,i,r,_,s,p,r,a,y,_,_,l
h,a,i,r,c,u,t,_,_,_,_,_,c
h,a,i,r,d,r,e,s,s,e,r,_,p
h,a,l,f,_,_,_,_,_,_,_,_,m
h,a,l,l,_,_,_,_,_,_,_,_,p
h,a,m,_,_,_,_,_,_,_,_,_,j
h,a,m,b,u,r,g,e,r,_,_,_,h
h,a,m,m,e,r,_,_,_,_,_,_,m
h,a,n,d,_,_,_,_,_,_,_,_,m
h,a,n,d,b,a,g,_,_,_,_,_,b
h,a,n,d,c,u,f,f,s,_,_,_,e
h,a,n,d,i,c,a,p,p,e,d,_,m
h,a,n,d,k,e,r,c,h,i,e,f,p
h,a,n,d,l,e,_,_,_,_,_,_,m
h,a,n,d,l,e,b,a,r,s,_,_,m
h,a,n,d,s,o,m,e,_,_,_,_,g
h,a,n,g,_,_,_,_,_,_,_,_,c
h,a,n,g,_,u,p,_,_,_,_,_,c
h,a,n,g,e,r,_,_,_,_,_,_,c
h,a,p,p,e,n,_,_,_,_,_,_,p
h,a,p,p,i,n,e,s,s,_,_,_,f
h,a,p,p,y,_,_,_,_,_,_,_,f
